image_id,text_description
015142.jpg,"The female has pretty high cheekbones. Her hair is blond. She has arched eyebrows, a slightly open mouth and a pointy nose. She is attractive, young, is smiling, has rosy cheeks and heavy makeup. She is wearing earrings and lipstick. 
The female has high cheekbones. She has blond hair. She has arched eyebrows, a slightly open mouth and a pointy nose. She is smiling, looks attractive, young, has rosy cheeks and heavy makeup. She is wearing earrings and lipstick. 
The lady has high cheekbones. Her hair is blond. She has arched eyebrows, a slightly open mouth and a pointy nose. The female is smiling, seems attractive, young, has rosy cheeks and heavy makeup. She is wearing earrings and lipstick. 
The lady has pretty high cheekbones. Her hair is blond. She has arched eyebrows, a slightly open mouth and a pointy nose. The female looks attractive, young, is smiling, has rosy cheeks and heavy makeup. She is wearing earrings and lipstick. 
The woman has high cheekbones. She has blond hair. She has arched eyebrows, a slightly open mouth and a pointy nose. She is attractive, young, is smiling, has rosy cheeks and heavy makeup. She is wearing earrings and lipstick."
015143.jpg,"The woman has pretty high cheekbones. Her hair is wavy. She has arched eyebrows and a big nose. She seems young and has heavy makeup. She is wearing lipstick and a necklace. 
The lady has high cheekbones. Her hair is wavy. She has arched eyebrows and a big nose. The lady is young and has heavy makeup. She is wearing lipstick and a necklace. 
The female has pretty high cheekbones. She has wavy hair. She has arched eyebrows and a big nose. The female looks young and has heavy makeup. She is wearing lipstick and a necklace. 
The female has high cheekbones. Her hair is wavy. She has arched eyebrows and a big nose. She looks young and has heavy makeup. She is wearing lipstick and a necklace. 
The lady has pretty high cheekbones. Her hair is wavy. She has arched eyebrows and a big nose. She looks young and has heavy makeup. She is wearing lipstick and a necklace."
015144.jpg,"He wears a 5 o' clock shadow and has sideburns. His hair is brown and wavy. He has a slightly open mouth. The man is attractive and is smiling. 
He has a 5 o' clock shadow and has sideburns. He has brown and wavy hair. He has a slightly open mouth. The man is smiling and looks attractive. 
He grows a 5 o' clock shadow and has sideburns. His hair is brown and wavy. He has a slightly open mouth. The man looks attractive and is smiling. 
He wears a 5 o' clock shadow and has sideburns. He has brown and wavy hair. He has a slightly open mouth. He is attractive and is smiling. 
He sports a 5 o' clock shadow and has sideburns. His hair is brown and wavy. He has a slightly open mouth. The man looks attractive and is smiling."
015145.jpg,"Her hair is black. She has a pointy nose. The woman looks young. She is wearing lipstick. 
She has black hair. She has a pointy nose. The woman is young. She is wearing lipstick. 
She has black hair. She has a pointy nose. The lady seems young. She is wearing lipstick. 
Her hair is black. She has a pointy nose. The woman seems young. She is wearing lipstick. 
Her hair is black. She has a pointy nose. She looks young. She is wearing lipstick."
015146.jpg,"The female has a chubby face and has pretty high cheekbones. She has black and receding hair. She has arched eyebrows and a pointy nose. The female looks young, has rosy cheeks and heavy makeup. She is wearing earrings, lipstick and a necklace. 
The woman looks chubby and has high cheekbones. Her hair is black and receding. She has arched eyebrows and a pointy nose. The female is young, has rosy cheeks and heavy makeup. She is wearing earrings, lipstick and a necklace. 
The woman has a chubby face and has high cheekbones. Her hair is black and receding. She has arched eyebrows and a pointy nose. She is young, has rosy cheeks and heavy makeup. She is wearing earrings, lipstick and a necklace. 
The woman is chubby and has pretty high cheekbones. She has black and receding hair. She has arched eyebrows and a pointy nose. The lady looks young, has rosy cheeks and heavy makeup. She is wearing earrings, lipstick and a necklace. 
The female looks chubby and has high cheekbones. Her hair is black and receding. She has arched eyebrows and a pointy nose. The woman seems young, has rosy cheeks and heavy makeup. She is wearing earrings, lipstick and a necklace."
015147.jpg,"He has arched eyebrows. The gentleman seems attractive and young. He is wearing a necktie. 
He has arched eyebrows. The gentleman is attractive and young. He is wearing a necktie. 
He has arched eyebrows. The gentleman is attractive and young. He is wearing a necktie. 
He has arched eyebrows. The man looks attractive and young. He is wearing a necktie. 
He has arched eyebrows. He seems attractive and young. He is wearing a necktie."
015148.jpg,"The female has high cheekbones and an oval face. She has wavy hair. She has arched eyebrows and a slightly open mouth. The female is smiling and is young. 
The female has high cheekbones and an oval face. She has wavy hair. She has arched eyebrows and a slightly open mouth. The female seems young and is smiling. 
The female has pretty high cheekbones and an oval face. Her hair is wavy. She has arched eyebrows and a slightly open mouth. The female is smiling and looks young. 
The woman has pretty high cheekbones and an oval face. She has wavy hair. She has arched eyebrows and a slightly open mouth. She looks young and is smiling. 
The female has high cheekbones and an oval face. She has wavy hair. She has arched eyebrows and a slightly open mouth. The woman is young and is smiling."
015149.jpg,"The male has pretty high cheekbones. He has a mustache. His hair is black. He has big lips, a big nose and a slightly open mouth. The male is young and is smiling. 
The gentleman has high cheekbones. He grows a mustache. His hair is black. He has big lips, a big nose and a slightly open mouth. The male seems young and is smiling. 
The male has pretty high cheekbones. He has a mustache. His hair is black. He has big lips, a big nose and a slightly open mouth. The man looks young and is smiling. 
The gentleman has high cheekbones. He wears a mustache. His hair is black. He has big lips, a big nose and a slightly open mouth. The male is smiling and is young. 
The man has pretty high cheekbones. He has a mustache. His hair is black. He has big lips, a big nose and a slightly open mouth. He is smiling and looks young."
015150.jpg,"The woman has an oval face. Her hair is blond. She has big lips and a pointy nose. The female seems attractive, young and has heavy makeup. She is wearing lipstick. 
The woman has an oval face. She has blond hair. She has big lips and a pointy nose. The woman seems attractive, young and has heavy makeup. She is wearing lipstick. 
The woman has an oval face. Her hair is blond. She has big lips and a pointy nose. The lady looks attractive, young and has heavy makeup. She is wearing lipstick. 
The woman has an oval face. She has blond hair. She has big lips and a pointy nose. She seems attractive, young and has heavy makeup. She is wearing lipstick. 
The woman has an oval face. Her hair is blond. She has big lips and a pointy nose. The lady seems attractive, young and has heavy makeup. She is wearing lipstick."
015151.jpg,"Her hair is blond and straight. The lady seems young, has pale skin and heavy makeup. 
She has blond and straight hair. The lady seems young, has pale skin and heavy makeup. 
Her hair is blond and straight. The female seems young, has pale skin and heavy makeup. 
She has blond and straight hair. The lady is young, has pale skin and heavy makeup. 
She has blond and straight hair. She seems young, has pale skin and heavy makeup."
015152.jpg,"Her hair is blond. She has arched eyebrows. The female seems young. 
Her hair is blond. She has arched eyebrows. She is young. 
Her hair is blond. She has arched eyebrows. She looks young. 
Her hair is blond. She has arched eyebrows. The lady seems young. 
Her hair is blond. She has arched eyebrows. The woman is young."
015153.jpg,"His hair is wavy. 
His hair is wavy. 
His hair is wavy. 
His hair is wavy. 
He has wavy hair."
015154.jpg,"He wears a 5 o' clock shadow and grows a goatee. He has black and straight hair. He has a big nose. The male is attractive and young. 
He has a 5 o' clock shadow and grows a goatee. His hair is black and straight. He has a big nose. The male is attractive and young. 
He has a 5 o' clock shadow and sports a goatee. His hair is black and straight. He has a big nose. The man looks attractive and young. 
He sports a 5 o' clock shadow and wears a goatee. His hair is black and straight. He has a big nose. The gentleman seems attractive and young. 
He sports a 5 o' clock shadow and wears a goatee. He has black and straight hair. He has a big nose. The man looks attractive and young."
015155.jpg,"The woman has pretty high cheekbones. Her hair is wavy. She has arched eyebrows. The lady seems attractive, young and has heavy makeup. She is wearing lipstick and a necklace. 
The woman has high cheekbones. She has wavy hair. She has arched eyebrows. The lady seems attractive, young and has heavy makeup. She is wearing lipstick and a necklace. 
The lady has high cheekbones. She has wavy hair. She has arched eyebrows. The female is attractive, young and has heavy makeup. She is wearing lipstick and a necklace. 
The woman has high cheekbones. Her hair is wavy. She has arched eyebrows. The lady seems attractive, young and has heavy makeup. She is wearing lipstick and a necklace. 
The woman has pretty high cheekbones. Her hair is wavy. She has arched eyebrows. She seems attractive, young and has heavy makeup. She is wearing lipstick and a necklace."
